time,Open,High,Low,Close,Volume,Ticker,ROE (%),ROA (%),P/E,P/B,BVPS (VND),NIM (%),NPL (%),CIR (%),Provision_Coverage (%),Cost_of_Funds (%),Equity_Ratio (%),Loan_to_Deposit (%),Credit_Growth (%),Pre_Provision_ROA (%),Post_Tax_ROA (%),Non_Interest_Income (%),Loan_to_Asset (%),NPL_to_Asset (%),Market_Avg_Close,Market_Volatility,Market_Avg_Volume,Close_MA7,Close_MA14,Close_MA30,Volatility_14,Close_to_Open,High_to_Low,Close_Pct_Change,RSI_14,MACD,MACD_Signal,BB_Upper,BB_Lower,Momentum_20D,ROE_Diff,P_E_Diff,PE_to_Close,NPL_Diff,NPL_MA4,NIM_Diff,NIM_MA4,CIR_Diff,CIR_MA4,Credit_Growth_Diff,Credit_Growth_MA4,NIM_CIR_Ratio,Risk_Coverage_Ratio,NPL_Trend,Credit_Loss_Impact,Net_Spread,Asset_Deployment,Capital_Risk_Buffer,LDR_Sustainability,Target_Close_t+1,Target_Direction_t+1,Target_Close_t+3,Target_Direction_t+3,Target_Close_t+5,Target_Direction_t+5
2020-01-02,0.04888268156424583,0.04748732134624248,0.05777777777777782,0.0557440620455647,0.003654810266583689,VIB,0.6447368421052633,0.4545454545454546,0.0,0.0,0.0,0.4375,0.22727272727272707,0.9569377990430621,0.37969924812030054,0.9523809523809523,0.045454545454545414,0.14406779661016955,0.9851301115241635,0.041916167664670656,0.358490566037736,0.5661764705882351,0.9873417721518987,0.2666666666666666,0.0004476943739740169,0.0,767254.5,0.5707498903669056,0.5811637154861944,0.6083407374500222,0.14763470053067262,0.5514763480962275,0.10093849438111668,0.5201018258426968,0.0,0.4805555309573542,0.46161782969408255,0.5759850812451227,0.6144308452679308,0.4896694214876032,0.5714285714285714,0.6250000000000001,0.4402756983584474,0.35294117647058826,,0.5,,0.6551724137931034,,0.5339366515837104,,0.0879120879120879,21.5,,0.05499999999999999,-0.015,0.70025454,3.3636363636363638,98.905,0.05428986912263692,1,0.05089675230247209,0,0.048957828405235077,0
2020-01-03,0.051210428305400374,0.04748732134624248,0.05777777777777782,0.05428986912263692,0.003934472248563114,VIB,0.6447368421052633,0.4545454545454546,0.0,0.0,0.0,0.4375,0.22727272727272707,0.9569377990430621,0.37969924812030054,0.9523809523809523,0.045454545454545414,0.14406779661016955,0.9851301115241635,0.041916167664670656,0.358490566037736,0.5661764705882351,0.9873417721518987,0.2666666666666666,0.0,0.0014563303217334234,723279.0,0.5707498903669056,0.5811637154861944,0.6083407374500222,0.14763470053067262,0.4596799537228877,0.10093849438111668,0.4878353145112902,0.0,0.4795966222485469,0.46139800731706715,0.5759850812451227,0.6144308452679308,0.4896694214876032,0.5714285714285714,0.6250000000000001,0.4455417643366766,0.35294117647058826,,0.5,,0.6551724137931034,,0.5339366515837104,,0.0879120879120879,21.5,,0.05499999999999999,-0.015,0.70025454,3.3636363636363638,98.905,0.05089675230247209,0,0.04750363548230732,0,0.048957828405235077,0
2020-01-06,0.049813780260707624,0.045182111572153044,0.05530864197530863,0.05089675230247209,0.003489463503320662,VIB,0.6447368421052633,0.4545454545454546,0.0,0.0,0.0,0.4375,0.22727272727272707,0.9569377990430621,0.37969924812030054,0.9523809523809523,0.045454545454545414,0.14406779661016955,0.9851301115241635,0.041916167664670656,0.358490566037736,0.5661764705882351,0.9873417721518987,0.2666666666666666,0.19599517032735952,0.6162194094449784,1614452.1818181819,0.5707498903669056,0.5811637154861944,0.6083407374500222,0.14763470053067262,0.4135468151075168,0.10219394829133055,0.44426106082250494,0.0,0.47661881457732097,0.4605395101250079,0.5759850812451227,0.6144308452679308,0.4896694214876032,0.5714285714285714,0.6250000000000001,0.4581349105068364,0.35294117647058826,,0.5,,0.6551724137931034,,0.5339366515837104,,0.0879120879120879,21.5,,0.05499999999999999,-0.015,0.70025454,3.3636363636363638,98.905,0.05089675230247209,1,0.048957828405235077,1,0.052350945225399875,1
2020-01-07,0.046554934823091226,0.0442600276625173,0.05530864197530863,0.05089675230247209,0.0,VIB,0.6447368421052633,0.4545454545454546,0.0,0.0,0.0,0.4375,0.22727272727272707,0.9569377990430621,0.37969924812030054,0.9523809523809523,0.045454545454545414,0.14406779661016955,0.9851301115241635,0.041916167664670656,0.358490566037736,0.5661764705882351,0.9873417721518987,0.2666666666666666,0.19900693247954854,0.6229443265838914,1528745.9090909092,0.5707498903669056,0.5811637154861944,0.6083407374500222,0.14763470053067262,0.4938413062159839,0.07299567735095103,0.5201018258426968,0.0,0.4743306372437968,0.45932816548189315,0.5759850812451227,0.6144308452679308,0.4896694214876032,0.5714285714285714,0.6250000000000001,0.4581349105068364,0.35294117647058826,0.022,0.5,0.04,0.6551724137931034,0.455,0.5339366515837104,0.323,0.0879120879120879,21.5,0.0,0.05499999999999999,-0.015,0.70025454,3.3636363636363638,98.905,0.04750363548230732,0,0.048957828405235077,1,0.05428986912263692,2
2020-01-08,0.046554934823091226,0.04195481788842781,0.05185185185185187,0.04750363548230732,0.005715946142430523,VIB,0.6447368421052633,0.4545454545454546,0.0,0.0,0.0,0.4375,0.22727272727272707,0.9569377990430621,0.37969924812030054,0.9523809523809523,0.045454545454545414,0.14406779661016955,0.9851301115241635,0.041916167664670656,0.358490566037736,0.5661764705882351,0.9873417721518987,0.2666666666666666,0.19664636214404907,0.6212179172029201,3120679.090909091,0.5707498903669056,0.5811637154861944,0.6083407374500222,0.14763470053067262,0.4121486523270219,0.10400498028636562,0.4429404504863331,0.0,0.4703713910204963,0.4574514633082802,0.5759850812451227,0.6144308452679308,0.4896694214876032,0.5714285714285714,0.6250000000000001,0.47117439603492584,0.35294117647058826,0.022,0.5,0.04,0.6551724137931034,0.455,0.5339366515837104,0.323,0.0879120879120879,21.5,0.0,0.05499999999999999,-0.015,0.70025454,3.3636363636363638,98.905,0.048957828405235077,1,0.052350945225399875,2,0.052350945225399875,2
2020-01-09,0.043296089385474884,0.0433379437528815,0.05185185185185187,0.048957828405235077,0.006332527442384041,VIB,0.6447368421052633,0.4545454545454546,0.0,0.0,0.0,0.4375,0.22727272727272707,0.9569377990430621,0.37969924812030054,0.9523809523809523,0.045454545454545414,0.14406779661016955,0.9851301115241635,0.041916167664670656,0.358490566037736,0.5661764705882351,0.9873417721518987,0.2666666666666666,0.20663130333328805,0.6452424698828546,2780898.090909091,0.5707498903669056,0.5811637154861944,0.6083407374500222,0.14763470053067262,0.5294728941328337,0.14857854326623698,0.5537570224719105,0.0,0.46834438476730916,0.4554854261224905,0.5759850812451227,0.6144308452679308,0.4896694214876032,0.5714285714285714,0.6250000000000001,0.46552988076325474,0.35294117647058826,0.022,0.5,0.04,0.6551724137931034,0.455,0.5339366515837104,0.323,0.0879120879120879,21.5,0.0,0.05499999999999999,-0.015,0.70025454,3.3636363636363638,98.905,0.048957828405235077,1,0.05428986912263692,2,0.05428986912263692,2
2020-01-10,0.04562383612662943,0.04195481788842781,0.05185185185185187,0.048957828405235077,0.0086270236475647,VIB,0.6447368421052633,0.4545454545454546,0.0,0.0,0.0,0.4375,0.22727272727272707,0.9569377990430621,0.37969924812030054,0.9523809523809523,0.045454545454545414,0.14406779661016955,0.9851301115241635,0.041916167664670656,0.358490566037736,0.5661764705882351,0.9873417721518987,0.2666666666666666,0.21496113198844136,0.6581678997266733,5540800.2727272725,0.04516883496564833,0.5811637154861944,0.6083407374500222,0.14763470053067262,0.47038384417072443,0.10400498028636562,0.5201018258426968,0.0,0.4668954328161236,0.4535804353879742,0.5759850812451227,0.6144308452679308,0.4896694214876032,0.5714285714285714,0.6250000000000001,0.46552988076325474,0.35294117647058826,0.022,0.5,0.04,0.6551724137931034,0.455,0.5339366515837104,0.323,0.0879120879120879,21.5,0.0,0.05499999999999999,-0.015,0.70025454,3.3636363636363638,98.905,0.052350945225399875,2,0.052350945225399875,2,0.053320407174018425,2
2020-01-13,0.04562383612662943,0.0442600276625173,0.053333333333333344,0.052350945225399875,0.005884712104658147,VIB,0.6447368421052633,0.4545454545454546,0.0,0.0,0.0,0.4375,0.22727272727272707,0.9569377990430621,0.37969924812030054,0.9523809523809523,0.045454545454545414,0.14406779661016955,0.9851301115241635,0.041916167664670656,0.358490566037736,0.5661764705882351,0.9873417721518987,0.2666666666666666,0.2115966409355456,0.6503258336382326,2274633.8181818184,0.04465721385762314,0.5811637154861944,0.6083407374500222,0.14763470053067262,0.5524849613291316,0.13271274404810907,0.5980386924086724,0.0,0.46815333833892175,0.45234480787572506,0.5759850812451227,0.6144308452679308,0.4896694214876032,0.5714285714285714,0.6250000000000001,0.4526845435400688,0.35294117647058826,0.022,0.5,0.04,0.6551724137931034,0.455,0.5339366515837104,0.323,0.0879120879120879,21.5,0.0,0.05499999999999999,-0.015,0.70025454,3.3636363636363638,98.905,0.05428986912263692,1,0.05428986912263692,1,0.05428986912263692,1
2020-01-14,0.046554934823091226,0.045182111572153044,0.05530864197530863,0.05428986912263692,0.0034801034461550747,VIB,0.6447368421052633,0.4545454545454546,0.0,0.0,0.0,0.4375,0.22727272727272707,0.9569377990430621,0.37969924812030054,0.9523809523809523,0.045454545454545414,0.14406779661016955,0.9851301115241635,0.041916167664670656,0.358490566037736,0.5661764705882351,0.9873417721518987,0.2666666666666666,0.21308895551545903,0.6491316552818611,2477890.727272727,0.04465721385762314,0.5811637154861944,0.6083407374500222,0.14763470053067262,0.5755339601049467,0.10219394829133055,0.5638674313358308,0.0,0.4705587573274265,0.45190772949459296,0.5759850812451227,0.6144308452679308,0.4896694214876032,0.5714285714285714,0.6250000000000001,0.4455417643366766,0.35294117647058826,0.022,0.5,0.04,0.6551724137931034,0.455,0.5339366515837104,0.323,0.0879120879120879,21.5,0.0,0.05499999999999999,-0.015,0.70025454,3.3636363636363638,98.905,0.052350945225399875,1,0.053320407174018425,1,0.057682985942801746,2
2020-01-15,0.049813780260707624,0.045182111572153044,0.05679012345679013,0.052350945225399875,0.003765749026322547,VIB,0.6447368421052633,0.4545454545454546,0.0,0.0,0.0,0.4375,0.22727272727272707,0.9569377990430621,0.37969924812030054,0.9523809523809523,0.045454545454545414,0.14406779661016955,0.9851301115241635,0.041916167664670656,0.358490566037736,0.5661764705882351,0.9873417721518987,0.2666666666666666,0.2146355360800966,0.653517820795112,2245777.909090909,0.0448764800467768,0.5811637154861944,0.6083407374500222,0.14763470053067262,0.44795873986828827,0.05796397490386607,0.47676424583115845,0.0,0.471278723255166,0.45172311338917287,0.5759850812451227,0.6144308452679308,0.4896694214876032,0.5714285714285714,0.6250000000000001,0.4526845435400688,0.35294117647058826,0.022,0.5,0.04,0.6551724137931034,0.455,0.5339366515837104,0.323,0.0879120879120879,21.5,0.0,0.05499999999999999,-0.015,0.70025454,3.3636363636363638,98.905,0.05428986912263692,1,0.05428986912263692,1,0.057682985942801746,2
