time,Close,quarter,year,ROE (%),ROA (%),P/E,P/B,EPS (VND),BVPS (VND),NIM (%),Non_Interest_Income (%),NPL (%),Provision_Coverage (%),Cost_of_Funds (%),Equity_Ratio (%),Equity_on_Loan (%),CIR (%),Loan_on_Earning_Asset (%),Loan_to_Asset (%),Loan_to_Deposit (%),Deposit_Ratio (%),NPL_to_Asset (%),Credit_Growth (%),Pre_Provision_ROA (%),Post_Tax_ROA (%),equity_on_liability,eps_change,asset_on_equity,liquidity_on_liability,payable_on_equity,cancel_debt,book_value_per_share_change,Ticker,NIM (%)_Diff_QoQ,NPL (%)_Diff_QoQ,CIR (%)_Diff_QoQ,Provision_Coverage (%)_Diff_QoQ,Cost_of_Funds (%)_Diff_QoQ,Equity_Ratio (%)_Diff_QoQ,Loan_to_Deposit (%)_Diff_QoQ,Credit_Growth (%)_Diff_QoQ,Pre_Provision_ROA (%)_Diff_QoQ,Post_Tax_ROA (%)_Diff_QoQ,Non_Interest_Income (%)_Diff_QoQ,Loan_to_Asset (%)_Diff_QoQ,NPL_to_Asset (%)_Diff_QoQ,ROE (%)_Diff_QoQ,ROA (%)_Diff_QoQ,P/E_Diff_QoQ,P/B_Diff_QoQ,BVPS (VND)_Diff_QoQ,Close_Pct_Change_QoQ,Quarterly_Return,Target_Return_t+1Q,Target_Direction_t+1Q
2020-06-30,-1.3808735183774534,2,2020,-1.7552197071217728,-1.9630675192700426,0.6988462649506223,-0.10815545513225273,552,-1.5448694735996829,-1.9890057456286716,-0.9431146001630845,-0.13678711491868342,-1.536936549769568,0.9351595714289074,-1.726945150818979,0.079,1.4286411887342532,0.817,1.4155212329777447,-0.33272663148582204,0.794,-0.11517656165101928,0.5574342246034008,-1.3331178545918425,-0.5965460367213065,0.1,-0.001,17.1,0.187,16.1,0.01,0.189,SHB,0.1649225961676017,0.7253702095846912,-2.863282823173763,-0.2830539976248338,-0.29928258167535876,1.515175541635529,-1.663478922063815,-1.1912679505178745,3.0630739589921747,-0.25417012207742157,-0.38965754511602146,-2.2787143262802445,0.32929277996907,-1.047901637980756,-0.3461938579263324,0.4997226518032817,-0.8394003227774659,1.0518502808754073,-0.02187318301837645,0.06584362139917688,0.1853281853281854,1
2020-09-30,-1.0639987804251134,3,2020,-1.6015753559750523,-1.9630675192700426,0.9662421556064059,0.34413099360262067,595,-1.4700735551459867,-1.9890057456286716,1.2767896487587953,-0.13678711491868342,-0.6994902065152895,0.9351595714289074,-1.6172221163746798,0.082,2.124347565658587,0.809,0.9056802519723381,-1.3849746035597186,0.821,-0.11517656165101928,-0.07209927695469184,-2.2118094118416725,-0.8324102604740827,0.1,0.078,16.8,0.196,15.8,0.009,0.046,SHB,-0.25654626070515985,-0.10880553143770356,0.6395415115917269,0.6958699134762105,0.15961737689352445,-0.026817266223639523,-1.5912220472621723,-0.9608292384748882,-0.7479445680039086,-0.1613778552872519,1.5915661238093934,-0.37576378451519915,-0.09147021665807525,0.10284445783896028,-0.3461938579263324,0.7112616884562052,0.8767070037897977,-0.6421117977735419,0.6139386156244363,0.1853281853281854,0.10423452768729646,1
2020-12-31,-0.852748955123553,4,2020,-1.7168086193350927,-1.9630675192700426,1.293059355296808,0.5702742179700576,593,-1.4330036481930584,-1.5292355732722955,2.6087321981119227,-1.7098389364835234,0.44501979593222496,0.5825584215458766,-1.6172221163746798,0.08,0.26913056052702944,0.809,1.8525277881252358,-0.8588506175227716,0.804,-1.5868770716362302,-0.1335171795457253,-0.3156855251446738,-1.5130470204463793,0.1,-0.003,16.9,0.197,15.9,0.014,0.022,SHB,0.5863914530403661,-2.333274174164088,-1.0817776632243041,0.9585080359667347,-0.5287325609598004,-0.33521582779547066,0.7932548211919,-0.10820600391583736,1.0740563213966088,-0.43975465565776106,0.9389277387516093,1.2100283336223383,-2.195285199793807,-0.344667912757596,-0.3461938579263324,0.8522877128914867,0.4476801721479823,-0.9893589261953407,0.18241589312605144,0.10423452768729646,0.5117994100294985,1
2021-03-31,0.2926211914333433,1,2021,-0.6797092490947306,-1.2348327943795439,1.9764044091949209,1.7009903398072412,749,-1.3460697956043326,-1.2993504870941075,0.15098106537698486,-1.3165759810923139,-0.49478110038646556,0.46502470491819964,-1.39777604748608,0.082,1.8210909398197743,0.803,2.0710310656989814,-0.23706772493364942,0.777,-1.2925369696391875,-0.9165954375814012,-1.8880809433812087,1.061242507369634,0.1,0.262,16.3,0.205,15.3,0.014,0.05,SHB,0.16492259616760316,0.44731162924389195,1.2173269688726325,-0.8242477045750042,-0.06983260239091714,0.28158129534819587,0.9377685707951817,-1.1912679505178745,-1.2034447903540366,1.5974573834173302,-1.8464396546200026,0.41713227455356966,0.32929277996907147,1.573242246941929,1.644420825150078,1.6984438595031783,2.1637874987152457,-0.5303888086291371,2.351186087237535,0.5117994100294985,0.22829268292682925,1
2021-06-30,1.0650033651921724,2,2021,-0.44924272237464996,-1.2348327943795439,2.2438002998507045,2.605563237276989,859,-1.2784910271768704,-0.379810142381356,-0.8796887644796021,-0.9233130257011034,-1.0251637844475083,-0.475245028103215,-1.726945150818979,0.08,0.07290568498426833,0.813,0.5415081226827623,0.5521182541217776,0.763,-0.9981968676421457,-0.11816270389796694,-0.08445090481577122,-0.8054543491880511,0.1,0.147,17.3,0.187,16.3,0.018,0.037,SHB,1.4293291667858905,0.4473116292438929,-1.009554481064191,-0.47406354125430517,-1.6759824573820066,-1.2604115125109683,1.1906676326009216,1.182250783524888,1.0133229584165915,-1.1820927899791196,-0.7975565357771363,-1.4858182672114755,0.32929277996907075,0.23070513515226207,-0.3461938579263324,0.7112616884562052,1.7347606670734304,-0.7085416832107556,0.8425650891847288,0.22829268292682925,-0.07386814932486097,0
2021-09-30,0.758030962800843,3,2021,0.24215685778559107,-0.5065980694890447,1.293059355296808,1.9271335641746778,1019,-1.1269308766259598,0.30984511615320653,0.4681102437943961,-0.726681548005499,-0.8204546783186843,-0.7103124613585681,-1.2880530130417802,0.085,-0.9082186927295363,0.81,1.197017955403999,0.09773844799895486,0.774,-0.7038567656451032,0.02002757693185835,0.9329814246314001,-0.2865530569319437,0.1,0.187,16.2,0.196,15.2,0.021,0.08,SHB,1.007860309913126,0.1692530489030937,-0.49195500891671307,0.15467620652604006,-0.29928258167535715,0.8983784184918604,-0.6880111122416953,0.19136432174004564,0.4970893730864461,0.31101913928088537,0.9505819956276415,0.8928699099948308,0.32929277996907147,0.9978691990320709,1.6444208251500787,-2.179771812467076,-1.2684271544192833,0.0644606200586401,-0.7653197782488795,-0.07386814932486097,0.036878216123499064,1
2021-12-31,0.8999644391753286,4,2021,-0.21877619565456927,-0.5065980694890447,1.2039273917448798,1.248703891072368,1084,-0.6273072634462262,0.5397302023313946,1.3085025666005365,-2.2997333695703386,2.957358825695062,-0.9453798946139219,-0.4102687374873814,0.098,-0.37305994124927916,0.786,0.03166714167735584,1.5326220462815445,0.71,-2.4698973776273565,0.3885349924780587,0.4473887219407047,-1.3917454196592374,0.1,0.063,14.2,0.224,13.2,0.019,0.244,SHB,0.16492259616760316,-2.3332741741640874,0.5312067383515573,3.210828904597592,-0.29928258167535876,2.1319726647791954,2.1661354424230415,0.5370223898045254,-0.4898277753388351,-0.7054779651023384,0.5776457755946224,-1.089370237677091,-2.6160481964209534,-0.9200409606674523,-0.3461938579263324,-0.13489445815548765,-1.2684271544192816,3.2681928222806276,-0.17600645196254633,0.036878216123499064,-0.04052936311000832,0
2022-03-31,0.7382262916788216,1,2022,0.9719675257325133,0.2216366554014544,0.46116102881214793,0.796417442337494,1356,-0.47443490379963676,1.4592705470441467,-0.3088562433282616,-1.7098389364835234,1.5243950827932964,-1.0629136112415989,-0.08109963415448336,0.102,-0.622800691940066,0.791,0.468673696824847,1.7000251327478493,0.71,-1.5868770716362302,0.5574342246034008,0.655499880236717,1.2566728641933629,0.1,0.251,13.6,0.22,12.6,0.018,0.06,SHB,1.429329166785892,0.7253702095846908,0.0015700691773935945,-1.2460604467567546,-0.06983260239091714,0.5899798569200249,0.25132826017961707,0.23745206414864303,-0.03432755298870526,1.643853516812415,-1.2287640401903148,0.6550010922742002,1.1708187732233635,1.8289636015685327,1.6444208251500787,-1.6861807269435893,-0.8394003227774669,0.07653878104722442,-0.5879144889729532,-0.04052936311000832,-0.36896551724137927,0
2022-06-30,-0.6745069150253616,2,2022,1.5865449303193941,0.5857540178467042,-0.6678438428456044,-0.5604419038671261,1539,-0.324186962344405,0.9995003746877706,-0.3247127022491322,0.05984436277692106,-0.3645116692135776,-0.9453798946139219,0.2480694691784162,0.107,-0.7833483173841428,0.799,-0.04116728418055936,1.293474779901113,0.728,-0.11517656165101928,-0.5634424976829592,0.9098579625985098,0.5221242816490028,0.1,0.134,13.1,0.211,12.1,0.014,0.056,SHB,-1.099483974450686,2.3937216916294775,0.06175605431082166,-1.6360382650002612,0.389067356177966,0.5899798569200292,-0.6157542374400565,-1.6982331170124458,-0.003960871498696609,-0.473497298126914,-0.051684095711097805,-0.37576378451519915,2.012344766477656,0.8700085217187692,0.649113483611874,-2.602849885772922,-2.5555076493447295,0.0523824590700558,-2.3356179163517994,-0.36896551724137927,-0.07786885245901642,0
2022-09-30,-0.8626512906845637,3,2022,2.239533422692956,1.3139887427372035,-0.9649503880186971,-0.7865851282345631,1777,-0.15458393672790982,1.2293854608659587,-0.4198514557743557,-0.5300500703098938,0.9288776831458088,-0.8278461779862449,0.6869616069556157,0.112,-0.4444144414466468,0.808,-0.18683613589638975,1.4608778663674178,0.732,-0.4095166636480607,-0.8091141080470928,0.3780183358420339,0.8321172614383656,0.1,0.155,12.5,0.201,11.5,0.01,0.059,SHB,0.16492259616760316,-0.9429812724600973,0.39879757105801633,1.0858477317197162,0.389067356177966,0.8983784184918625,0.25132826017961707,-0.38473245836742137,-0.5201944568288437,0.18026639971291875,-0.10995538009125712,0.02068424501918527,-0.5122332132852205,0.9339388603754218,1.6444208251500787,-0.6284855436789741,-0.4103734911356505,0.23053533365167433,-0.7866086725789844,-0.07786885245901642,-0.08148148148148149,0
