time,Close,quarter,year,ROE (%),ROA (%),P/E,P/B,EPS (VND),BVPS (VND),NIM (%),Non_Interest_Income (%),NPL (%),Provision_Coverage (%),Cost_of_Funds (%),Equity_Ratio (%),Equity_on_Loan (%),CIR (%),Loan_on_Earning_Asset (%),Loan_to_Asset (%),Loan_to_Deposit (%),Deposit_Ratio (%),NPL_to_Asset (%),Credit_Growth (%),Pre_Provision_ROA (%),Post_Tax_ROA (%),equity_on_liability,eps_change,asset_on_equity,liquidity_on_liability,payable_on_equity,cancel_debt,book_value_per_share_change,Ticker,NIM (%)_Diff_QoQ,NPL (%)_Diff_QoQ,CIR (%)_Diff_QoQ,Provision_Coverage (%)_Diff_QoQ,Cost_of_Funds (%)_Diff_QoQ,Equity_Ratio (%)_Diff_QoQ,Loan_to_Deposit (%)_Diff_QoQ,Credit_Growth (%)_Diff_QoQ,Pre_Provision_ROA (%)_Diff_QoQ,Post_Tax_ROA (%)_Diff_QoQ,Non_Interest_Income (%)_Diff_QoQ,Loan_to_Asset (%)_Diff_QoQ,NPL_to_Asset (%)_Diff_QoQ,ROE (%)_Diff_QoQ,ROA (%)_Diff_QoQ,P/E_Diff_QoQ,P/B_Diff_QoQ,BVPS (VND)_Diff_QoQ,Close_Pct_Change_QoQ,Quarterly_Return,Target_Return_t+1Q,Target_Direction_t+1Q
2020-06-30,-1.8087074936413892,2,2020,0.5992189191741789,-0.8688712006823732,0.24609604034656601,0.6152632736471869,2182,-1.418029381467625,0.018959262392866213,0.6018838823593019,-0.5891883036371814,-0.4012332010750408,1.631795963884286,-1.1444627510803853,0.116,-0.6663060458335126,0.674,-1.3372603946142727,-1.9650535926553083,0.858,-0.8399881126352781,-0.8813136570374825,0.6742743233368467,-0.3106460778422747,0.1,0.014,13.2,0.368,12.2,0.005,0.053,VCB,-1.3817770717069338,-0.03578281334822566,-1.4151221836806498,0.25904524364042536,0.21698320686692968,0.3029009155456947,-1.255647204472678,-0.38379139076816143,1.4168506980756201,1.1489453574581676,-0.2701494352464811,-0.45498787273286584,-0.05063696835418334,-0.5321423425707404,-0.04016096644512498,1.7817721655692729,1.8721946573417105,-0.400739700523416,2.2533883452815275,0.29510646245797534,0.04730314392846835,1
2020-09-30,-1.624471457185033,3,2020,-0.5492840092429959,-1.5579759460511506,1.1982807198183252,0.6152632736471869,2055,-1.3225605158816167,-0.41710377264312776,0.6018838823593019,0.41461399144838357,-0.8643557673904168,1.4015425456674848,-0.8011239257562701,0.119,1.4678174298799296,0.685,-0.9916762476914821,-1.7393142930352552,0.858,0.40644586095255314,-0.9055024566936426,-1.4648028403524627,-1.5706317255220443,0.1,-0.058,12.7,0.357,11.7,0.007,0.045,VCB,-0.5872552554754469,0.7872218936609643,1.4214320110095866,-0.4880882278513448,-0.2367089529457418,0.5931809596103186,0.2665120134849421,-0.04644609187640175,-1.422592747510577,-1.2659397933351095,0.043133103106581014,0.2984720445127603,1.1140133037920334,-1.9335859165165805,-0.9638631946829995,0.8931587513631682,0.03983392887961089,-0.5848958066580527,0.054532001612202535,0.04730314392846835,0.17378132745800046,1
2020-12-31,-0.9156120730145414,4,2020,-0.3994792794494512,-2.2470806914199266,2.0446671015710014,1.558666959906207,2207,-1.1965974197430838,-0.8531668076791202,1.2940503470724998,-1.5929905987227464,0.9610994242029305,0.25027545458347883,-1.3733553012964619,0.118,-1.7232052909487405,0.656,-1.990030449912877,-1.4974507577280571,0.806,-1.4632050994291936,-0.03470566907188226,1.7183477008518682,-0.8442870580360591,0.1,0.074,13.4,0.388,12.4,0.001,0.056,VCB,-0.5872552554754441,-1.6817922273666055,-2.0352061239152595,1.9816382050764598,-2.051477592196426,-1.7290593929066727,0.3076514518081164,0.9937019130398573,2.0276612067191633,0.5831722649866007,0.5826752524924103,-1.1665889056870684,-1.7976123765735086,0.4955829449895443,-0.963863194682998,0.7886159967506866,1.2614077478543435,-0.11529773601472915,1.1768226869831875,0.17378132745800046,-0.031675269826372476,0
2021-03-31,-1.0672697859511753,1,2021,0.9986981986236315,-0.17976645531359586,0.45769263578473507,1.0869651167766965,2533,-1.1453750847626993,0.018959262392866213,3.0579584345674204,-0.08728715609439934,-0.1132508946098958,0.25027545458347883,-0.8011239257562701,0.116,-0.361431263588735,0.707,-0.10851676111101748,-0.9169782729907775,0.832,-0.21677112584136246,0.2797487264581982,0.3432266670515988,-0.16241247223288996,0.1,0.148,12.7,0.336,11.7,0.004,0.022,VCB,1.7963101932190109,1.1987242471655588,0.9200875486922422,-1.1476967256029926,0.21698320686692968,1.1737410477395664,1.1715796565948784,0.3471234234973184,-0.9273409837455421,0.5417742338301438,1.4180953547672406,1.9728274161697072,1.1140133037920334,2.8313222348992797,2.7309457182684973,-1.61586735933642,-0.5709529806077561,-1.2662733993562085,-0.6462745377364372,-0.031675269826372476,0.22776835473709722,1
2021-06-30,-0.011282747725719681,2,2021,0.14980472979354473,-0.8688712006823732,2.7323560367450503,2.5020706461652273,2455,-1.0515006887480647,0.8910853324648542,-1.787206818424959,-1.0910894511799638,0.7424679588865344,-0.21023138185012383,-0.6866776506482318,0.114,0.8987178363563446,0.732,0.8514392025633964,-0.48162390943781774,0.835,-0.8399881126352781,1.247300712704599,-0.8791031407708653,-2.1339194268377057,0.1,-0.031,12.4,0.313,11.4,0.004,0.039,VCB,1.7963101932190138,-0.8587875203574153,0.8541211720715389,0.9351439538358641,-0.6904011127584132,0.012620871481070781,0.8013247116862681,1.1061503460037778,-0.8282906309925369,-1.9283082918384082,-3.7336619425942197,0.9682141931755344,-0.6329621044272917,-1.373008486938246,-0.9638631946829995,2.1999431840192045,1.8721946573417105,-0.609449954142671,1.6558708212572875,0.22776835473709722,-0.1649891454509571,0
2021-09-30,-0.9504371774666569,3,2021,0.0,-0.8688712006823732,0.6692892312229031,0.6152632736471869,2528,-0.9420802144125353,0.8910853324648542,-0.15726643377775312,1.4184162865339485,-0.5375840074013952,-0.6707382182837257,-0.8011239257562701,0.117,1.1019676911861964,0.7,-0.33890619239287784,-0.9975994514265107,0.829,1.0296628477464689,1.223111913048439,-1.1082899797375774,-1.5409850044001674,0.1,0.029,12.6,0.347,11.6,0.003,0.044,VCB,0.2072665607560399,2.0217289541747494,0.1680708552162264,-1.3696803546540277,-0.6904011127584117,-0.567939216648177,-1.6259021493812882,-0.04644609187640175,-0.18446333809799131,0.4589781715172313,1.313667841982887,-1.3758833271441822,1.6963384398651418,-0.06499448458879281,-0.04016096644512498,-2.0863097550925938,-2.403313709069854,-0.37004701616764324,-1.8292210085737766,-0.1649891454509571,0.04727014890096903,1
2021-12-31,-0.7257590842271983,4,2021,0.09986981986236315,-0.8688712006823732,0.7221883800824461,0.8511141952119412,2632,-0.9030157099138764,0.4550222974288602,1.316378297547119,-1.5929905987227464,1.5958359364118209,-0.900991636500527,-0.8011239257562701,0.116,-2.2313299280233694,0.708,-0.22371147675194764,-0.9814752157393641,0.837,-1.4632050994291936,-0.010516869415722222,2.2276517874445614,-0.11794239055007452,0.1,0.041,12.7,0.339,11.7,0.005,0.015,VCB,-0.5872552554754469,-2.504796934375795,-2.1275590511842433,2.3139794097128665,-0.2367089529457418,-0.2776591725835531,-0.26830068471638385,-1.4520515039254014,2.12671155947217,1.2317414197710808,1.1918357437344749,0.047318738764218264,-2.3799375126466167,0.40215337339315477,-0.04016096644512498,0.004545337157065222,0.345227383623293,-1.4534987739264225,0.054239223751288715,0.04727014890096903,0.041751297675468146,1
2022-03-31,-0.5179318479806996,1,2022,0.1997396397247263,-0.17976645531359586,0.6692892312229031,0.8511141952119412,2759,-0.7621044615437137,0.8910853324648542,1.4280180499202142,-0.5891883036371814,0.9869590598855147,-0.900991636500527,-0.6866776506482318,0.114,-1.0931307409762,0.731,0.6978462483754895,-0.562245087873551,0.838,-0.21677112584136246,0.8602799182060384,1.0817175926110014,0.3712285079608944,0.1,0.048,12.5,0.317,11.5,0.002,0.053,VCB,1.0017883769875269,0.7872218936609643,0.7749615201266955,-0.6453794850075065,0.21698320686692968,0.012620871481070781,0.7601852733630892,0.9937019130398578,-0.7787654546160333,0.36238276548550014,0.13015603042687507,0.9263553088841108,1.1140133037920334,0.40215337339315477,0.8835412617927496,-0.09999741745541911,0.03983392887961089,0.11489739665356674,0.005268285432256998,0.041751297675468146,-0.08882149046793753,0
2022-06-30,-0.9785219391215892,2,2022,0.5992189191741789,-0.17976645531359586,-0.7589877879847361,-0.09228949104707913,2995,-0.6209939044771293,0.4550222974288602,-0.46985774042242245,-1.5929905987227464,2.5361863248694365,-0.900991636500527,-1.030016475972347,0.112,0.837742879907389,0.712,0.08347443162386615,0.22784246079663512,0.773,-1.4632050994291936,1.1989231133922789,-0.8536379364412306,-1.1704009903767056,0.1,0.086,13.0,0.336,12.0,0.001,0.05,VCB,-0.5872552554754469,-0.8587875203574157,1.2894992577681794,1.6835459032079259,0.21698320686692968,-1.1484993047774248,1.7063923547962043,0.3752355317382984,-1.2905256105065677,-1.528127323992665,-1.4362566613384324,-0.748000062772827,-1.2152872405004003,0.9627308029714919,-0.04016096644512498,-1.459053227417695,-1.1817398900951217,0.11796666508914401,-1.1533554377021487,-0.08882149046793753,-0.021398002853067144,0
2022-09-30,-1.0796270810793462,3,2022,0.7490236489677237,-0.17976645531359586,-1.287979276580158,-0.5639913341765888,3171,-0.4922404865886922,0.8910853324648542,-0.827104948016331,-0.5891883036371814,1.3301869516725444,-0.900991636500527,-0.9155702008643085,0.114,1.183267633118137,0.712,0.006677954529912703,0.5986998816010064,0.754,-0.8399881126352781,1.5133775089223587,-1.1846855927264814,-1.3038112354251519,0.1,0.059,12.8,0.336,11.8,0.001,0.044,VCB,1.0017883769875269,0.7872218936609643,0.26042378248521086,-1.2897662481956547,0.21698320686692968,0.012620871481070781,0.6367669583935478,0.3471234234973176,-0.25049690659999596,-0.21718967070488618,-0.23534026431836308,-0.1619756826929001,0.531688167718925,0.4955829449895443,-0.04016096644512498,-0.5704398132115912,-0.5709529806077548,-0.07232797791664725,-0.5550803042857467,-0.021398002853067144,0.09280855199222549,1
