time,Open,High,Low,Close,Volume,Ticker,ROE (%),ROA (%),P/E,P/B,BVPS (VND),NIM (%),NPL (%),CIR (%),Provision_Coverage (%),Cost_of_Funds (%),Equity_Ratio (%),Loan_to_Deposit (%),Credit_Growth (%),Pre_Provision_ROA (%),Post_Tax_ROA (%),Non_Interest_Income (%),Loan_to_Asset (%),NPL_to_Asset (%),Market_Avg_Close,Market_Volatility,Market_Avg_Volume,Close_MA7,Close_MA14,Close_MA30,Volatility_14,Close_to_Open,High_to_Low,Close_Pct_Change,RSI_14,MACD,MACD_Signal,BB_Upper,BB_Lower,Momentum_20D,ROE_Diff,P_E_Diff,PE_to_Close,NPL_Diff,NPL_MA4,NIM_Diff,NIM_MA4,CIR_Diff,CIR_MA4,Credit_Growth_Diff,Credit_Growth_MA4,NIM_CIR_Ratio,Risk_Coverage_Ratio,NPL_Trend,Credit_Loss_Impact,Net_Spread,Asset_Deployment,Capital_Risk_Buffer,LDR_Sustainability,Target_Close_t+1,Target_Direction_t+1,Target_Close_t+3,Target_Direction_t+3,Target_Close_t+5,Target_Direction_t+5
2020-01-02,0.0792607802874743,0.050270045700041566,0.0813704496788008,0.06170300287947347,0.0060808167438688426,ACB,0.4925373134328357,0.10000000000000009,0.0,0.0,0.0,0.33333333333333304,0.11111111111111105,1.0,0.5549890750182084,1.0,0.0,0.08108108108108114,0.4086021505376343,0.0,0.0,0.53030303030303,0.6607142857142847,0.1428571428571428,0.0004476943739740169,0.0,767254.5,0.4455242966751918,0.4492857375288797,0.46688910073085477,0.11080499431572544,0.427836414969053,0.07697967442288256,0.5087502365781335,0.0,0.35407951958976686,0.34660826174428044,0.4243489310503292,0.4827202441004109,0.43127962085308064,0.5428571428571428,0.5161290322580646,0.4912651438637034,0.5,,0.571428571428571,,0.5552407932011332,,0.544776119402985,,0.0667903525046382,211.85714285714286,,0.017000000000000015,-0.016,0.7101202199999999,10.857142857142856,99.121,0.06170300287947347,1,0.05553270259152612,0,0.05429864253393665,0
2020-01-03,0.08172484599589319,0.05276277523888662,0.08394004282655243,0.06170300287947347,0.0045769849929805755,ACB,0.4925373134328357,0.10000000000000009,0.0,0.0,0.0,0.33333333333333304,0.11111111111111105,1.0,0.5549890750182084,1.0,0.0,0.08108108108108114,0.4086021505376343,0.0,0.0,0.53030303030303,0.6607142857142847,0.1428571428571428,0.0,0.0014563303217334234,723279.0,0.4455242966751918,0.4492857375288797,0.46688910073085477,0.11080499431572544,0.3920328801770476,0.07628091792282543,0.5087502365781335,0.0,0.35407951958976686,0.34660826174428044,0.4243489310503292,0.4827202441004109,0.43127962085308064,0.5428571428571428,0.5161290322580646,0.4912651438637034,0.5,,0.571428571428571,,0.5552407932011332,,0.544776119402985,,0.0667903525046382,211.85714285714286,,0.017000000000000015,-0.016,0.7101202199999999,10.857142857142856,99.121,0.05553270259152612,0,0.051007815713698085,0,0.05800082270670506,0
2020-01-06,0.08172484599589319,0.050270045700041566,0.07880085653104923,0.05553270259152612,0.007799150109516038,ACB,0.4925373134328357,0.10000000000000009,0.0,0.0,0.0,0.33333333333333304,0.11111111111111105,1.0,0.5549890750182084,1.0,0.0,0.08108108108108114,0.4086021505376343,0.0,0.0,0.53030303030303,0.6607142857142847,0.1428571428571428,0.19599517032735952,0.6162194094449784,1614452.1818181819,0.4455242966751918,0.4492857375288797,0.46688910073085477,0.11080499431572544,0.3033328579890231,0.1294855848664298,0.39231446003558723,0.0,0.34891178931890793,0.3453249795883785,0.4243489310503292,0.4827202441004109,0.43127962085308064,0.5428571428571428,0.5161290322580646,0.5110021261192026,0.5,,0.571428571428571,,0.5552407932011332,,0.544776119402985,,0.0667903525046382,211.85714285714286,,0.017000000000000015,-0.016,0.7101202199999999,10.857142857142856,99.121,0.05553270259152612,1,0.05429864253393665,1,0.060468942821884,2
2020-01-07,0.07556468172484598,0.04653095139177399,0.07880085653104923,0.05553270259152612,0.004512767305251509,ACB,0.4925373134328357,0.10000000000000009,0.0,0.0,0.0,0.33333333333333304,0.11111111111111105,1.0,0.5549890750182084,1.0,0.0,0.08108108108108114,0.4086021505376343,0.0,0.0,0.53030303030303,0.6607142857142847,0.1428571428571428,0.19900693247954854,0.6229443265838914,1528745.9090909092,0.4455242966751918,0.4492857375288797,0.46688910073085477,0.11080499431572544,0.3920328801770476,0.051794233946572454,0.5087502365781335,0.0,0.34492188930921314,0.343307557669214,0.4243489310503292,0.4827202441004109,0.43127962085308064,0.5428571428571428,0.5161290322580646,0.5110021261192026,0.5,0.007,0.571428571428571,0.036,0.5552407932011332,0.539,0.544776119402985,0.158,0.0667903525046382,211.85714285714286,0.0,0.017000000000000015,-0.016,0.7101202199999999,10.857142857142856,99.121,0.051007815713698085,0,0.05800082270670506,1,0.06746194981489098,2
2020-01-08,0.07556468172484598,0.044038221852928994,0.07280513918629544,0.051007815713698085,0.02204197345790987,ACB,0.4925373134328357,0.10000000000000009,0.0,0.0,0.0,0.33333333333333304,0.11111111111111105,1.0,0.5549890750182084,1.0,0.0,0.08108108108108114,0.4086021505376343,0.0,0.0,0.53030303030303,0.6607142857142847,0.1428571428571428,0.19664636214404907,0.6212179172029201,3120679.090909091,0.4455242966751918,0.4492857375288797,0.46688910073085477,0.11080499431572544,0.3254828070325857,0.12351769281851865,0.4213905127089231,0.0,0.3381105908668687,0.3400021971509776,0.4243489310503292,0.4827202441004109,0.43127962085308064,0.5428571428571428,0.5161290322580646,0.5260657539555835,0.5,0.007,0.571428571428571,0.036,0.5552407932011332,0.539,0.544776119402985,0.158,0.0667903525046382,211.85714285714286,0.0,0.017000000000000015,-0.016,0.7101202199999999,10.857142857142856,99.121,0.05429864253393665,2,0.060468942821884,2,0.06499382969971204,2
2020-01-09,0.07227926078028746,0.045284586622351464,0.07537473233404707,0.05429864253393665,0.009703217131422729,ACB,0.4925373134328357,0.10000000000000009,0.0,0.0,0.0,0.33333333333333304,0.11111111111111105,1.0,0.5549890750182084,1.0,0.0,0.08108108108108114,0.4086021505376343,0.0,0.0,0.53030303030303,0.6607142857142847,0.1428571428571428,0.20663130333328805,0.6452424698828546,2780898.090909091,0.4455242966751918,0.4492857375288797,0.46688910073085477,0.11080499431572544,0.4226604489408796,0.09614119504539165,0.5733800009453236,0.0,0.33571220838809895,0.33676232783786736,0.4243489310503292,0.4827202441004109,0.43127962085308064,0.5428571428571428,0.5161290322580646,0.5150595119451009,0.5,0.007,0.571428571428571,0.036,0.5552407932011332,0.539,0.544776119402985,0.158,0.0667903525046382,211.85714285714286,0.0,0.017000000000000015,-0.016,0.7101202199999999,10.857142857142856,99.121,0.05800082270670506,2,0.06746194981489098,2,0.07239819004524886,2
2020-01-10,0.07556468172484598,0.05151641046946409,0.07880085653104923,0.05800082270670506,0.02297244497858849,ACB,0.4925373134328357,0.10000000000000009,0.0,0.0,0.0,0.33333333333333304,0.11111111111111105,1.0,0.5549890750182084,1.0,0.0,0.08108108108108114,0.4086021505376343,0.0,0.0,0.53030303030303,0.6607142857142847,0.1428571428571428,0.21496113198844136,0.6581678997266733,5540800.2727272725,0.04539641943734016,0.4492857375288797,0.46688910073085477,0.11080499431572544,0.4283329200740269,0.15538270183971647,0.5805583068173754,0.0,0.33714308604675386,0.3345257566149197,0.4243489310503292,0.4827202441004109,0.43127962085308064,0.5428571428571428,0.5161290322580646,0.5029988551465909,0.5,0.007,0.571428571428571,0.036,0.5552407932011332,0.539,0.544776119402985,0.158,0.0667903525046382,211.85714285714286,0.0,0.017000000000000015,-0.016,0.7101202199999999,10.857142857142856,99.121,0.060468942821884,1,0.06499382969971204,2,0.07116412998765939,2
2020-01-13,0.08049281314168377,0.04902368093061904,0.0813704496788008,0.060468942821884,0.011114119150481905,ACB,0.4925373134328357,0.10000000000000009,0.0,0.0,0.0,0.33333333333333304,0.11111111111111105,1.0,0.5549890750182084,1.0,0.0,0.08108108108108114,0.4086021505376343,0.0,0.0,0.53030303030303,0.6607142857142847,0.1428571428571428,0.2115966409355456,0.6503258336382326,2274633.8181818184,0.045204603580562636,0.4492857375288797,0.46688910073085477,0.11080499431572544,0.3920328801770476,0.05131978294858808,0.555964499554775,0.0,0.34052424393943365,0.33357612929262753,0.4243489310503292,0.4827202441004109,0.43127962085308064,0.5428571428571428,0.5161290322580646,0.4951408780494276,0.5,0.007,0.571428571428571,0.036,0.5552407932011332,0.539,0.544776119402985,0.158,0.0667903525046382,211.85714285714286,0.0,0.017000000000000015,-0.016,0.7101202199999999,10.857142857142856,99.121,0.06746194981489098,2,0.07239819004524886,2,0.0769230769230769,2
2020-01-14,0.08049281314168377,0.056086414624013314,0.08394004282655243,0.06746194981489098,0.029688896615016343,ACB,0.4925373134328357,0.10000000000000009,0.0,0.0,0.0,0.33333333333333304,0.11111111111111105,1.0,0.5549890750182084,1.0,0.0,0.08108108108108114,0.4086021505376343,0.0,0.0,0.53030303030303,0.6607142857142847,0.1428571428571428,0.21308895551545903,0.6491316552818611,2477890.727272727,0.04609974424552429,0.4492857375288797,0.46688910073085477,0.11080499431572544,0.4930158202131971,0.14408617829867154,0.6413096965491134,0.0,0.3491845363178839,0.33496700381778133,0.4243489310503292,0.4827202441004109,0.43127962085308064,0.5428571428571428,0.5161290322580646,0.4736318871504814,0.5,0.007,0.571428571428571,0.036,0.5552407932011332,0.539,0.544776119402985,0.158,0.0667903525046382,211.85714285714286,0.0,0.017000000000000015,-0.016,0.7101202199999999,10.857142857142856,99.121,0.06499382969971204,1,0.07116412998765939,2,0.0793911970382559,2
2020-01-15,0.08747433264887061,0.056086414624013314,0.08779443254817987,0.06499382969971204,0.006018584017319037,ACB,0.4925373134328357,0.10000000000000009,0.0,0.0,0.0,0.33333333333333304,0.11111111111111105,1.0,0.5549890750182084,1.0,0.0,0.08108108108108114,0.4086021505376343,0.0,0.0,0.53030303030303,0.6607142857142847,0.1428571428571428,0.2146355360800966,0.653517820795112,2245777.909090909,0.047570332480818406,0.4492857375288797,0.46688910073085477,0.11080499431572544,0.3572854968538328,0.06689444344542306,0.4631376373897842,0.0,0.35395835685102556,0.33726516753617686,0.4243489310503292,0.4827202441004109,0.43127962085308064,0.5428571428571428,0.5161290322580646,0.481099031574958,0.5,0.007,0.571428571428571,0.036,0.5552407932011332,0.539,0.544776119402985,0.158,0.0667903525046382,211.85714285714286,0.0,0.017000000000000015,-0.016,0.7101202199999999,10.857142857142856,99.121,0.07239819004524886,2,0.0769230769230769,2,0.0793911970382559,2
