time,Close,Volume,Ticker_x,quarter,year,ROE (%),ROA (%),P/E,P/B,EPS (VND),BVPS (VND),NIM (%),Non_Interest_Income (%),NPL (%),Provision_Coverage (%),Cost_of_Funds (%),Equity_Ratio (%),Equity_on_Loan (%),CIR (%),Loan_on_Earning_Asset (%),Loan_to_Asset (%),Loan_to_Deposit (%),Deposit_Ratio (%),NPL_to_Asset (%),Credit_Growth (%),Pre_Provision_ROA (%),Post_Tax_ROA (%),equity_on_liability,eps_change,asset_on_equity,liquidity_on_liability,payable_on_equity,cancel_debt,book_value_per_share_change,Ticker_y,Ticker,Close_MA7,Close_MA14,Close_MA30,Close_to_Open,High_to_Low,Volatility_14,Close_Pct_Change,RSI_14,MACD,MACD_Signal,BB_Upper,BB_Lower,Close_MA100,Close_MA200,Volatility_60,RSI_30,time_index,month,day_of_year,day_of_week,Close_lag_90,Close_lag_365,NPL_Diff,NPL_MA4,NIM_Diff,NIM_MA4,CIR_Diff,CIR_MA4,Credit_Growth_Diff,Credit_Growth_MA4,NIM_CIR_Ratio,NPL_Trend,Target_Direction_t+1,Target_Direction_t+3,Target_Direction_t+5,Target_Direction_t+30,Target_Direction_t+60,Target_Direction_t+90
2020-01-06,0.0,0.009095032673499343,SHB,0.0,2020,0.1346153846153848,0.0,0.46788990825688087,0.375,0.0,0.0,0.0,0.33333333333333337,0.4444444444444444,0.06832298136645965,0.7307692307692308,0.0,0.0,1.0,1.0,1.0,0.7089552238805954,0.7477477477477485,0.5384615384615385,1.0,0.0,0.5155555555555555,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,0.0,SHB,SHB,0.5162138475021911,0.5252302503567259,0.5419283459698676,0.364678658814902,0.11651592018024909,0.15117807498681995,0.4981761334028142,0.4911847672778561,0.5092713852116978,0.5094314040481273,0.4669587326762037,0.5721419315283288,0.48020130300784114,0.45812597255127363,0.19884661598894787,0.5359147650913723,0.0,0.0,0.010989010989010988,0.0,0.486820428336079,0.47446457990115315,0.47058823529411775,0.6666666666666665,0.5,0.6875,0.6719999999999998,0.12886597938144329,0.5447761194029851,0.4782608695652174,0.0,1.0,0,1,1,1,1,1
2020-01-07,0.0,0.006513706900469407,SHB,0.0,2020,0.1346153846153848,0.0,0.46788990825688087,0.375,0.0,0.0,0.0,0.33333333333333337,0.4444444444444444,0.06832298136645965,0.7307692307692308,0.0,0.0,1.0,1.0,1.0,0.7089552238805954,0.7477477477477485,0.5384615384615385,1.0,0.0,0.5155555555555555,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,0.0,SHB,SHB,0.5162138475021911,0.5252302503567259,0.5419283459698676,0.4176720686894344,0.11718990357913509,0.15117807498681995,0.4981761334028142,0.4911847672778561,0.5092713852116978,0.5094314040481273,0.4669587326762037,0.5721419315283288,0.48020130300784114,0.45812597255127363,0.19884661598894787,0.5359147650913723,0.0008340283569641367,0.0,0.013736263736263736,0.25,0.486820428336079,0.47446457990115315,0.47058823529411775,0.6666666666666665,0.5,0.6875,0.6719999999999998,0.12886597938144329,0.5447761194029851,0.4782608695652174,0.0,1.0,0,1,1,1,1,1
2020-01-08,0.0,0.030728841246576707,SHB,0.0,2020,0.1346153846153848,0.0,0.46788990825688087,0.375,0.0,0.0,0.0,0.33333333333333337,0.4444444444444444,0.06832298136645965,0.7307692307692308,0.0,0.0,1.0,1.0,1.0,0.7089552238805954,0.7477477477477485,0.5384615384615385,1.0,0.0,0.5155555555555555,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,0.0,SHB,SHB,0.5162138475021911,0.5252302503567259,0.5419283459698676,0.4176720686894344,0.21498293169904578,0.15117807498681995,0.4981761334028142,0.4911847672778561,0.5092713852116978,0.5094314040481273,0.4669587326762037,0.5721419315283288,0.48020130300784114,0.45812597255127363,0.19884661598894787,0.5359147650913723,0.0016680567139282735,0.0,0.016483516483516484,0.5,0.486820428336079,0.47446457990115315,0.47058823529411775,0.6666666666666665,0.5,0.6875,0.6719999999999998,0.12886597938144329,0.5447761194029851,0.4782608695652174,0.0,1.0,1,1,1,1,1,1
2020-01-09,0.0024711696869851862,0.02765391098194662,SHB,0.0,2020,0.1346153846153848,0.0,0.46788990825688087,0.375,0.0,0.0,0.0,0.33333333333333337,0.4444444444444444,0.06832298136645965,0.7307692307692308,0.0,0.0,1.0,1.0,1.0,0.7089552238805954,0.7477477477477485,0.5384615384615385,1.0,0.0,0.5155555555555555,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,0.0,SHB,SHB,0.5162138475021911,0.5252302503567259,0.5419283459698676,0.4176720686894344,0.21382675033727788,0.15117807498681995,0.5692282093013497,0.4911847672778561,0.5105500216085209,0.509716288253093,0.4669587326762037,0.5721419315283288,0.48020130300784114,0.45812597255127363,0.19884661598894787,0.5359147650913723,0.0025020850708924102,0.0,0.019230769230769232,0.75,0.486820428336079,0.47446457990115315,0.47058823529411775,0.4444444444444444,0.5,0.0,0.6719999999999998,1.0,0.5447761194029851,1.0,0.0,1.0,1,1,1,1,1,1
2020-01-10,0.018945634266886335,0.08723463492483408,SHB,0.0,2020,0.1346153846153848,0.0,0.46788990825688087,0.375,0.0,0.0,0.0,0.33333333333333337,0.4444444444444444,0.06832298136645965,0.7307692307692308,0.0,0.0,1.0,1.0,1.0,0.7089552238805954,0.7477477477477485,0.5384615384615385,1.0,0.0,0.5155555555555555,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,0.0,SHB,SHB,0.5162138475021911,0.5252302503567259,0.5419283459698676,0.6951176885830077,0.3278097157309993,0.15117807498681995,0.9652162584679519,0.4911847672778561,0.5200614735518395,0.5120633769822099,0.4669587326762037,0.5721419315283288,0.48020130300784114,0.45812597255127363,0.19884661598894787,0.5359147650913723,0.003336113427856547,0.0,0.02197802197802198,1.0,0.486820428336079,0.47446457990115315,0.47058823529411775,0.4444444444444444,0.5,0.0,0.6719999999999998,1.0,0.5447761194029851,1.0,0.0,1.0,1,1,1,1,1,1
2020-01-13,0.02141680395387152,0.04470425494291563,SHB,0.0,2020,0.1346153846153848,0.0,0.46788990825688087,0.375,0.0,0.0,0.0,0.33333333333333337,0.4444444444444444,0.06832298136645965,0.7307692307692308,0.0,0.0,1.0,1.0,1.0,0.7089552238805954,0.7477477477477485,0.5384615384615385,1.0,0.0,0.5155555555555555,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,0.0,SHB,SHB,0.5162138475021911,0.5252302503567259,0.5419283459698676,0.4661361272926392,0.18908146612697174,0.15117807498681995,0.5622444582514944,0.4911847672778561,0.5286691382422584,0.5158588626922191,0.4669587326762037,0.5721419315283288,0.48020130300784114,0.45812597255127363,0.19884661598894787,0.5359147650913723,0.004170141784820684,0.0,0.030219780219780223,0.0,0.486820428336079,0.47446457990115315,0.47058823529411775,0.4444444444444444,0.5,0.0,0.6719999999999998,1.0,0.5447761194029851,1.0,0.0,1.0,0,1,0,1,1,1
2020-01-14,0.02141680395387152,0.02487803133375766,SHB,0.0,2020,0.1346153846153848,0.0,0.46788990825688087,0.375,0.0,0.0,0.0,0.33333333333333337,0.4444444444444444,0.06832298136645965,0.7307692307692308,0.0,0.0,1.0,1.0,1.0,0.7089552238805954,0.7477477477477485,0.5384615384615385,1.0,0.0,0.5155555555555555,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,0.0,SHB,SHB,0.0,0.5252302503567259,0.5419283459698676,0.4176720686894344,0.12377064277426583,0.15117807498681995,0.4981761334028142,0.4911847672778561,0.5351919780648876,0.5203485604586867,0.4669587326762037,0.5721419315283288,0.48020130300784114,0.45812597255127363,0.19884661598894787,0.5359147650913723,0.0050041701417848205,0.0,0.03296703296703297,0.25,0.486820428336079,0.47446457990115315,0.47058823529411775,0.4444444444444444,0.5,0.0,0.6719999999999998,1.0,0.5447761194029851,1.0,0.0,1.0,1,1,1,1,1,1
2020-01-15,0.02718286655683691,0.0379479705718897,SHB,0.0,2020,0.1346153846153848,0.0,0.46788990825688087,0.375,0.0,0.0,0.0,0.33333333333333337,0.4444444444444444,0.06832298136645965,0.7307692307692308,0.0,0.0,1.0,1.0,1.0,0.7089552238805954,0.7477477477477485,0.5384615384615385,1.0,0.0,0.5155555555555555,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,0.0,SHB,SHB,0.004131714035307377,0.5252302503567259,0.5419283459698676,0.5293234442056772,0.18022552935046088,0.15117807498681995,0.6457765779909102,0.4911847672778561,0.5429905586597831,0.5256778669210413,0.4669587326762037,0.5721419315283288,0.48020130300784114,0.45812597255127363,0.19884661598894787,0.5359147650913723,0.005838198498748957,0.0,0.03571428571428572,0.5,0.486820428336079,0.47446457990115315,0.47058823529411775,0.4444444444444444,0.5,0.0,0.6719999999999998,1.0,0.5447761194029851,1.0,0.0,1.0,1,0,1,1,1,1
2020-01-16,0.029654036243822096,0.03756619369917734,SHB,0.0,2020,0.1346153846153848,0.0,0.46788990825688087,0.375,0.0,0.0,0.0,0.33333333333333337,0.4444444444444444,0.06832298136645965,0.7307692307692308,0.0,0.0,1.0,1.0,1.0,0.7089552238805954,0.7477477477477485,0.5384615384615385,1.0,0.0,0.5155555555555555,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,0.0,SHB,SHB,0.00863903843746086,0.5252302503567259,0.5419283459698676,0.4641498953826718,0.18022552935046088,0.15117807498681995,0.5596187072331054,0.4911847672778561,0.5499949300133125,0.5315019080267932,0.4669587326762037,0.5721419315283288,0.48020130300784114,0.45812597255127363,0.19884661598894787,0.5359147650913723,0.006672226855713094,0.0,0.038461538461538464,0.75,0.486820428336079,0.47446457990115315,0.47058823529411775,0.4444444444444444,0.5,0.0,0.6719999999999998,1.0,0.5447761194029851,1.0,0.0,1.0,0,0,0,1,1,1
2020-01-17,0.02471169686985175,0.03589426170636427,SHB,0.0,2020,0.1346153846153848,0.0,0.46788990825688087,0.375,0.0,0.0,0.0,0.33333333333333337,0.4444444444444444,0.06832298136645965,0.7307692307692308,0.0,0.0,1.0,1.0,1.0,0.7089552238805954,0.7477477477477485,0.5384615384615385,1.0,0.0,0.5155555555555555,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,0.0,SHB,SHB,0.012395142105922075,0.5252302503567259,0.5419283459698676,0.32584543133599436,0.22528319046375817,0.15117807498681995,0.3767835179000534,0.4911847672778561,0.5524613265729833,0.5367106618109859,0.4669587326762037,0.5721419315283288,0.48020130300784114,0.45812597255127363,0.19884661598894787,0.5359147650913723,0.007506255212677231,0.0,0.04120879120879121,1.0,0.486820428336079,0.47446457990115315,0.47058823529411775,0.4444444444444444,0.5,0.0,0.6719999999999998,1.0,0.5447761194029851,1.0,0.0,1.0,0,1,1,1,1,1
